Step	Memory_MB	Time
Start	227.807232	2022-11-11 00:15:37
Data loaded	338.853888	2022-11-11 00:15:38
Setup data	439.832576	2022-11-11 00:15:47
Setup Network	482.230272	2022-11-11 00:17:11
Setup Tensorflow NW	879.8208	2022-11-11 00:17:35
Setup Tensorflow	1809.739776	2022-11-11 00:18:09
Initiated Tensorflow	3103.584256	2022-11-11 00:18:14
Prepared Training	3103.584256	2022-11-11 00:18:14
Trained Tensorflow	10761.498624	2022-11-11 01:36:49
Loaded Best Model	10761.498624	2022-11-11 01:36:49
Tensorflow results accuracy	11931.795456	2022-11-11 01:41:39
Tensorflow numgrad 0	12228.153344	2022-11-11 01:44:06
Tensorflow numgrad 1	12801.163264	2022-11-11 01:48:49
Tensorflow numgrad 10	12801.163264	2022-11-11 01:48:50
Tensorflow numgrad 100	12801.163264	2022-11-11 01:48:50
Tensorflow numgrad 101	12801.163264	2022-11-11 01:48:51
Tensorflow numgrad 102	12801.163264	2022-11-11 01:48:51
Tensorflow numgrad 103	12801.163264	2022-11-11 01:48:52
Tensorflow numgrad 104	12801.163264	2022-11-11 01:48:52
Tensorflow numgrad 105	12801.163264	2022-11-11 01:48:52
Tensorflow numgrad 106	12801.163264	2022-11-11 01:48:53
Tensorflow numgrad 107	12801.163264	2022-11-11 01:48:53
Tensorflow numgrad 108	12801.163264	2022-11-11 01:48:54
Tensorflow numgrad 109	12801.163264	2022-11-11 01:48:54
Tensorflow numgrad 11	12801.163264	2022-11-11 01:48:55
Tensorflow numgrad 110	12801.163264	2022-11-11 01:48:55
Tensorflow numgrad 111	12801.163264	2022-11-11 01:48:56
Tensorflow numgrad 112	12801.163264	2022-11-11 01:48:56
Tensorflow numgrad 113	12801.163264	2022-11-11 01:48:56
Tensorflow numgrad 114	12801.163264	2022-11-11 01:48:57
Tensorflow numgrad 115	12801.163264	2022-11-11 01:48:57
Tensorflow numgrad 116	12801.163264	2022-11-11 01:48:58
Tensorflow numgrad 117	12801.163264	2022-11-11 01:48:58
Tensorflow numgrad 118	12801.163264	2022-11-11 01:48:59
Tensorflow numgrad 119	12801.163264	2022-11-11 01:48:59
Tensorflow numgrad 12	12801.163264	2022-11-11 01:48:59
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	12801.163264	2022-11-11 01:49:00
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	12801.163264	2022-11-11 01:49:00
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	12801.163264	2022-11-11 01:49:01
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	12801.163264	2022-11-11 01:49:01
Tensorflow numgrad 120	12801.163264	2022-11-11 01:49:02
Tensorflow numgrad 121	12801.163264	2022-11-11 01:49:02
Tensorflow numgrad 122	12801.163264	2022-11-11 01:49:03
Tensorflow numgrad 123	12801.163264	2022-11-11 01:49:03
Tensorflow numgrad 124	12801.163264	2022-11-11 01:49:03
Tensorflow numgrad 125	12801.163264	2022-11-11 01:49:04
Tensorflow numgrad 126	12801.163264	2022-11-11 01:49:04
Tensorflow numgrad 127	12801.163264	2022-11-11 01:49:05
Tensorflow numgrad 128	12801.163264	2022-11-11 01:49:05
Tensorflow numgrad 129	12801.163264	2022-11-11 01:49:06
Tensorflow numgrad 13	12801.163264	2022-11-11 01:49:06
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	12801.163264	2022-11-11 01:49:06
Tensorflow numgrad 13-PropanediolProductionexport	12801.163264	2022-11-11 01:49:07
Tensorflow numgrad 130	12801.163264	2022-11-11 01:49:07
Tensorflow numgrad 131	12801.163264	2022-11-11 01:49:08
Tensorflow numgrad 132	12801.163264	2022-11-11 01:49:08
Tensorflow numgrad 133	12801.163264	2022-11-11 01:49:09
Tensorflow numgrad 134	12801.163264	2022-11-11 01:49:09
Tensorflow numgrad 135	12801.163264	2022-11-11 01:49:10
Tensorflow numgrad 136	12801.163264	2022-11-11 01:49:10
Tensorflow numgrad 137	12801.163264	2022-11-11 01:49:10
Tensorflow numgrad 138	12801.163264	2022-11-11 01:49:11
Tensorflow numgrad 139	12801.163264	2022-11-11 01:49:11
Tensorflow numgrad 14	12801.163264	2022-11-11 01:49:12
Tensorflow numgrad 140	12801.163264	2022-11-11 01:49:12
Tensorflow numgrad 141	12801.163264	2022-11-11 01:49:13
Tensorflow numgrad 142	12801.163264	2022-11-11 01:49:13
Tensorflow numgrad 143	12801.163264	2022-11-11 01:49:13
Tensorflow numgrad 144	12801.163264	2022-11-11 01:49:14
Tensorflow numgrad 145	12801.163264	2022-11-11 01:49:14
Tensorflow numgrad 146	12801.163264	2022-11-11 01:49:15
Tensorflow numgrad 147	12801.163264	2022-11-11 01:49:15
Tensorflow numgrad 148	12801.163264	2022-11-11 01:49:16
Tensorflow numgrad 149	12801.163264	2022-11-11 01:49:16
Tensorflow numgrad 15	12801.163264	2022-11-11 01:49:17
Tensorflow numgrad 150	12801.163264	2022-11-11 01:49:17
Tensorflow numgrad 151	12801.163264	2022-11-11 01:49:17
Tensorflow numgrad 152	12801.163264	2022-11-11 01:49:18
Tensorflow numgrad 153	12801.163264	2022-11-11 01:49:18
Tensorflow numgrad 154	12801.163264	2022-11-11 01:49:19
Tensorflow numgrad 155	12801.163264	2022-11-11 01:49:19
Tensorflow numgrad 156	12801.163264	2022-11-11 01:49:20
Tensorflow numgrad 157	12801.163264	2022-11-11 01:49:20
Tensorflow numgrad 158	12801.163264	2022-11-11 01:49:20
Tensorflow numgrad 159	12801.163264	2022-11-11 01:49:21
Tensorflow numgrad 16	12801.163264	2022-11-11 01:49:21
Tensorflow numgrad 160	12801.163264	2022-11-11 01:49:22
Tensorflow numgrad 161	12801.163264	2022-11-11 01:49:22
Tensorflow numgrad 162	12801.163264	2022-11-11 01:49:23
Tensorflow numgrad 163	12801.163264	2022-11-11 01:49:23
Tensorflow numgrad 164	12801.163264	2022-11-11 01:49:24
Tensorflow numgrad 165	12801.163264	2022-11-11 01:49:24
Tensorflow numgrad 166	12801.163264	2022-11-11 01:49:24
Tensorflow numgrad 167	12801.163264	2022-11-11 01:49:25
Tensorflow numgrad 168	12801.163264	2022-11-11 01:49:25
Tensorflow numgrad 169	12801.163264	2022-11-11 01:49:26
Tensorflow numgrad 17	12801.163264	2022-11-11 01:49:26
Tensorflow numgrad 170	12801.163264	2022-11-11 01:49:27
Tensorflow numgrad 171	12801.163264	2022-11-11 01:49:27
Tensorflow numgrad 172	12801.163264	2022-11-11 01:49:27
Tensorflow numgrad 173	12801.163264	2022-11-11 01:49:28
Tensorflow numgrad 174	12801.163264	2022-11-11 01:49:28
Tensorflow numgrad 175	12801.163264	2022-11-11 01:49:29
Tensorflow numgrad 176	12801.163264	2022-11-11 01:49:29
Tensorflow numgrad 177	12801.163264	2022-11-11 01:49:30
Tensorflow numgrad 178	12801.163264	2022-11-11 01:49:30
Tensorflow numgrad 179	12801.163264	2022-11-11 01:49:31
Tensorflow numgrad 18	12801.163264	2022-11-11 01:49:31
Tensorflow numgrad 180	12801.163264	2022-11-11 01:49:31
Tensorflow numgrad 181	12801.163264	2022-11-11 01:49:32
Tensorflow numgrad 182	12801.163264	2022-11-11 01:49:32
Tensorflow numgrad 183	12801.163264	2022-11-11 01:49:33
Tensorflow numgrad 184	12801.163264	2022-11-11 01:49:33
Tensorflow numgrad 185	12801.163264	2022-11-11 01:49:34
Tensorflow numgrad 186	12801.163264	2022-11-11 01:49:34
Tensorflow numgrad 187	12801.163264	2022-11-11 01:49:34
Tensorflow numgrad 188	12801.163264	2022-11-11 01:49:35
Tensorflow numgrad 189	12801.163264	2022-11-11 01:49:35
Tensorflow numgrad 19	12801.163264	2022-11-11 01:49:36
Tensorflow numgrad 190	12801.163264	2022-11-11 01:49:36
Tensorflow numgrad 191	12801.163264	2022-11-11 01:49:37
Tensorflow numgrad 192	12801.163264	2022-11-11 01:49:37
Tensorflow numgrad 193	12801.163264	2022-11-11 01:49:38
Tensorflow numgrad 194	12801.163264	2022-11-11 01:49:38
Tensorflow numgrad 195	12801.163264	2022-11-11 01:49:38
Tensorflow numgrad 196	12801.163264	2022-11-11 01:49:39
Tensorflow numgrad 197	12801.163264	2022-11-11 01:49:39
Tensorflow numgrad 198	12801.163264	2022-11-11 01:49:40
Tensorflow numgrad 199	12801.163264	2022-11-11 01:49:40
Tensorflow numgrad 2	12801.163264	2022-11-11 01:49:41
