Node,output
0,0.015118719764803617
1,-0.061637853156364726
10,-0.011750037630320892
100,-0.0035063517949718557
101,0.02345745396111662
102,-0.03423230700173459
103,0.016896005366589008
104,0.033182223687419264
105,-0.021442034653966647
106,-0.0835336283743247
107,-0.07512054728566532
108,-0.03939606987186464
109,0.009015386592420635
11,-0.038525246946421426
110,0.10525705026709606
111,-0.009438498986871269
112,0.056014812075511754
113,0.047581678814562434
114,0.0038352683425446708
115,0.033950244485281354
116,-0.007553085802765712
117,-0.05965735872899242
118,-0.007282152642226682
119,-0.06853731859375091
12,0.0034077919445186645
12-EthanediolEthyleneglycolConsumptionimport,-0.05258644820094879
12-EthanediolEthyleneglycolProductionexport,-0.002672382209475068
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,-0.026178931235902148
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport,-0.03368512487152875
120,0.06762529781115828
121,-0.013424287996045142
122,-1.5047607270015417e-05
123,0.02648144577557677
124,-0.014994276633126516
125,0.007830032871532111
126,-0.05487108704028117
127,-0.01108501398258923
128,0.0375862856051688
129,0.00228727423170585
13,-0.006621854745257689
13-PropanediolConsumptionimportproductionexport,0.004933090966604523
13-PropanediolProductionexport,-0.05199585338298408
130,0.024500814224845305
131,0.02272872605187174
132,-0.04071563545154765
133,0.0528987962701381
134,-0.07399074765117991
135,0.0062822835338101
136,0.023021373886800544
137,0.02529095491342573
138,0.1410619904720855
139,0.043786370636996884
14,-0.009770853812925168
140,0.0429036704366168
141,0.01660843295234743
142,0.02738139807446248
143,-0.028373865450463026
144,-0.02834354566575717
145,0.008949956987159915
146,-0.07751021147671676
147,0.03764287998485692
148,0.008303214299536111
149,-0.037811748197942266
15,-0.051057029497351754
150,-0.07522209825403668
151,-0.0017867400416178702
152,0.034187293782622204
153,0.03821702744121505
154,-0.025987054056431244
155,-0.025163667531040494
156,0.012062852452327688
157,-0.08980185612111073
158,-0.007346319082167561
