Step	Memory_MB	Time
Start	227.2256	2022-11-11 06:15:27
Data loaded	338.755584	2022-11-11 06:15:28
Setup data	420.278272	2022-11-11 06:15:32
Setup Network	443.056128	2022-11-11 06:16:15
Setup Tensorflow NW	1059.71712	2022-11-11 06:16:42
Setup Tensorflow	2893.971456	2022-11-11 06:17:47
Initiated Tensorflow	4999.225344	2022-11-11 06:17:56
Prepared Training	4999.225344	2022-11-11 06:17:56
Trained Tensorflow	12216.737792	2022-11-11 07:26:52
Loaded Best Model	12216.737792	2022-11-11 07:26:52
Tensorflow results accuracy	13587.771392	2022-11-11 07:30:57
Tensorflow numgrad 0	13846.495232	2022-11-11 07:33:03
Tensorflow numgrad 1	14361.317376	2022-11-11 07:36:36
Tensorflow numgrad 10	14361.317376	2022-11-11 07:36:36
Tensorflow numgrad 100	14361.317376	2022-11-11 07:36:36
Tensorflow numgrad 101	14361.317376	2022-11-11 07:36:37
Tensorflow numgrad 102	14361.317376	2022-11-11 07:36:37
Tensorflow numgrad 103	14361.317376	2022-11-11 07:36:37
Tensorflow numgrad 104	14361.317376	2022-11-11 07:36:38
Tensorflow numgrad 105	14361.317376	2022-11-11 07:36:38
Tensorflow numgrad 106	14361.317376	2022-11-11 07:36:38
Tensorflow numgrad 107	14361.317376	2022-11-11 07:36:38
Tensorflow numgrad 108	14361.317376	2022-11-11 07:36:39
Tensorflow numgrad 109	14361.317376	2022-11-11 07:36:39
Tensorflow numgrad 11	14361.317376	2022-11-11 07:36:39
Tensorflow numgrad 110	14361.317376	2022-11-11 07:36:40
Tensorflow numgrad 111	14361.317376	2022-11-11 07:36:40
Tensorflow numgrad 112	14361.317376	2022-11-11 07:36:40
Tensorflow numgrad 113	14361.317376	2022-11-11 07:36:41
Tensorflow numgrad 114	14361.317376	2022-11-11 07:36:41
Tensorflow numgrad 115	14361.317376	2022-11-11 07:36:41
Tensorflow numgrad 116	14361.317376	2022-11-11 07:36:41
Tensorflow numgrad 117	14361.317376	2022-11-11 07:36:42
Tensorflow numgrad 118	14361.317376	2022-11-11 07:36:42
Tensorflow numgrad 119	14361.317376	2022-11-11 07:36:42
Tensorflow numgrad 12	14361.317376	2022-11-11 07:36:43
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	14361.317376	2022-11-11 07:36:43
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	14361.317376	2022-11-11 07:36:43
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	14361.317376	2022-11-11 07:36:43
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	14361.317376	2022-11-11 07:36:44
Tensorflow numgrad 120	14361.317376	2022-11-11 07:36:44
Tensorflow numgrad 121	14361.317376	2022-11-11 07:36:44
Tensorflow numgrad 122	14361.317376	2022-11-11 07:36:45
Tensorflow numgrad 123	14361.317376	2022-11-11 07:36:45
Tensorflow numgrad 124	14361.317376	2022-11-11 07:36:45
Tensorflow numgrad 125	14361.317376	2022-11-11 07:36:46
Tensorflow numgrad 126	14361.317376	2022-11-11 07:36:46
Tensorflow numgrad 127	14361.317376	2022-11-11 07:36:46
Tensorflow numgrad 128	14361.317376	2022-11-11 07:36:46
Tensorflow numgrad 129	14361.317376	2022-11-11 07:36:47
Tensorflow numgrad 13	14361.317376	2022-11-11 07:36:47
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	14361.317376	2022-11-11 07:36:47
Tensorflow numgrad 13-PropanediolProductionexport	14361.317376	2022-11-11 07:36:48
Tensorflow numgrad 130	14361.317376	2022-11-11 07:36:48
Tensorflow numgrad 131	14361.317376	2022-11-11 07:36:48
Tensorflow numgrad 132	14361.317376	2022-11-11 07:36:48
Tensorflow numgrad 133	14361.317376	2022-11-11 07:36:49
Tensorflow numgrad 134	14361.317376	2022-11-11 07:36:49
Tensorflow numgrad 135	14361.317376	2022-11-11 07:36:49
Tensorflow numgrad 136	14361.317376	2022-11-11 07:36:50
Tensorflow numgrad 137	14361.317376	2022-11-11 07:36:50
Tensorflow numgrad 138	14361.317376	2022-11-11 07:36:50
Tensorflow numgrad 139	14361.317376	2022-11-11 07:36:51
Tensorflow numgrad 14	14361.317376	2022-11-11 07:36:51
Tensorflow numgrad 140	14361.317376	2022-11-11 07:36:51
Tensorflow numgrad 141	14361.317376	2022-11-11 07:36:51
Tensorflow numgrad 142	14361.317376	2022-11-11 07:36:52
Tensorflow numgrad 143	14361.317376	2022-11-11 07:36:52
Tensorflow numgrad 144	14361.317376	2022-11-11 07:36:52
Tensorflow numgrad 145	14361.317376	2022-11-11 07:36:53
Tensorflow numgrad 146	14361.317376	2022-11-11 07:36:53
Tensorflow numgrad 147	14361.317376	2022-11-11 07:36:53
Tensorflow numgrad 148	14361.317376	2022-11-11 07:36:53
Tensorflow numgrad 149	14361.317376	2022-11-11 07:36:54
Tensorflow numgrad 15	14361.317376	2022-11-11 07:36:54
Tensorflow numgrad 150	14361.317376	2022-11-11 07:36:54
Tensorflow numgrad 151	14361.317376	2022-11-11 07:36:55
Tensorflow numgrad 152	14361.317376	2022-11-11 07:36:55
Tensorflow numgrad 153	14361.317376	2022-11-11 07:36:55
Tensorflow numgrad 154	14361.317376	2022-11-11 07:36:56
Tensorflow numgrad 155	14361.317376	2022-11-11 07:36:56
Tensorflow numgrad 156	14361.317376	2022-11-11 07:36:56
Tensorflow numgrad 157	14361.317376	2022-11-11 07:36:56
Tensorflow numgrad 158	14361.317376	2022-11-11 07:36:57
Tensorflow numgrad 159	14361.317376	2022-11-11 07:36:57
Tensorflow numgrad 16	14361.317376	2022-11-11 07:36:57
Tensorflow numgrad 160	14361.317376	2022-11-11 07:36:58
Tensorflow numgrad 161	14361.317376	2022-11-11 07:36:58
Tensorflow numgrad 162	14361.317376	2022-11-11 07:36:58
Tensorflow numgrad 163	14361.317376	2022-11-11 07:36:59
Tensorflow numgrad 164	14361.317376	2022-11-11 07:36:59
Tensorflow numgrad 165	14361.317376	2022-11-11 07:36:59
Tensorflow numgrad 166	14361.317376	2022-11-11 07:36:59
Tensorflow numgrad 167	14361.317376	2022-11-11 07:37:00
Tensorflow numgrad 168	14361.317376	2022-11-11 07:37:00
Tensorflow numgrad 169	14361.317376	2022-11-11 07:37:00
Tensorflow numgrad 17	14361.317376	2022-11-11 07:37:01
Tensorflow numgrad 170	14361.317376	2022-11-11 07:37:01
Tensorflow numgrad 171	14361.317376	2022-11-11 07:37:01
Tensorflow numgrad 172	14361.317376	2022-11-11 07:37:01
Tensorflow numgrad 173	14361.317376	2022-11-11 07:37:02
Tensorflow numgrad 174	14361.317376	2022-11-11 07:37:02
Tensorflow numgrad 175	14361.317376	2022-11-11 07:37:02
Tensorflow numgrad 176	14361.317376	2022-11-11 07:37:03
Tensorflow numgrad 177	14361.317376	2022-11-11 07:37:03
Tensorflow numgrad 178	14361.317376	2022-11-11 07:37:03
Tensorflow numgrad 179	14361.317376	2022-11-11 07:37:04
Tensorflow numgrad 18	14361.317376	2022-11-11 07:37:04
