Step	Memory_MB	Time
Start	227.49184	2022-11-10 20:10:29
Data loaded	338.898944	2022-11-10 20:10:30
Setup data	427.511808	2022-11-10 20:10:37
Setup Network	461.88544	2022-11-10 20:11:43
Setup Tensorflow NW	829.825024	2022-11-10 20:12:05
Setup Tensorflow	1743.925248	2022-11-10 20:12:38
Initiated Tensorflow	2960.744448	2022-11-10 20:12:43
Prepared Training	2960.744448	2022-11-10 20:12:43
Trained Tensorflow	9567.080448	2022-11-10 21:56:12
Loaded Best Model	9567.58016	2022-11-10 21:56:13
Tensorflow results accuracy	10188.51328	2022-11-10 22:00:14
Tensorflow numgrad 0	10443.8784	2022-11-10 22:02:16
Tensorflow numgrad 1	10934.841344	2022-11-10 22:06:09
Tensorflow numgrad 10	10934.841344	2022-11-10 22:06:09
Tensorflow numgrad 100	10934.841344	2022-11-10 22:06:09
Tensorflow numgrad 101	10934.841344	2022-11-10 22:06:10
Tensorflow numgrad 102	10934.841344	2022-11-10 22:06:10
Tensorflow numgrad 103	10934.841344	2022-11-10 22:06:10
Tensorflow numgrad 104	10934.841344	2022-11-10 22:06:11
Tensorflow numgrad 105	10934.841344	2022-11-10 22:06:11
Tensorflow numgrad 106	10934.841344	2022-11-10 22:06:12
Tensorflow numgrad 107	10934.841344	2022-11-10 22:06:12
Tensorflow numgrad 108	10934.841344	2022-11-10 22:06:12
Tensorflow numgrad 109	10934.841344	2022-11-10 22:06:13
Tensorflow numgrad 11	10934.841344	2022-11-10 22:06:13
Tensorflow numgrad 110	10934.841344	2022-11-10 22:06:13
Tensorflow numgrad 111	10934.841344	2022-11-10 22:06:14
Tensorflow numgrad 112	10934.841344	2022-11-10 22:06:14
Tensorflow numgrad 113	10934.841344	2022-11-10 22:06:14
Tensorflow numgrad 114	10934.841344	2022-11-10 22:06:15
Tensorflow numgrad 115	10934.841344	2022-11-10 22:06:15
Tensorflow numgrad 116	10934.841344	2022-11-10 22:06:16
Tensorflow numgrad 117	10934.841344	2022-11-10 22:06:16
Tensorflow numgrad 118	10934.841344	2022-11-10 22:06:16
Tensorflow numgrad 119	10934.841344	2022-11-10 22:06:17
